2206,三陽工業,6182013,5312,479778401,78.60,78.60,77.00,77.50,-,1.10,77.50,107,77.60,2,9.75,
2207,和泰車,133011,303,82298719,613.00,622.00,613.00,619.00,+,7.00,618.00,1,619.00,1,14.56,
2208,台船,2588936,1392,47217727,18.25,18.45,18.10,18.25, ,0.00,18.20,66,18.25,28,0.00,
2211,長榮鋼,2848866,2423,390911808,140.00,140.50,133.50,139.50,-,1.00,139.50,20,140.00,11,15.85,
2227,裕日車,46852,131,6254934,135.00,135.00,132.00,134.50,-,1.00,133.50,1,134.50,6,29.37,
2228,劍麟,1578979,1469,186454191,118.50,119.00,115.50,119.00,+,4.50,118.00,31,119.00,18,13.19,
2231,為升,322522,320,34485014,108.00,108.50,106.00,107.00,-,0.50,107.00,12,107.50,9,33.97,
2233,宇隆,232496,210,30905174,134.50,135.00,131.00,135.00,+,1.00,134.00,7,135.00,2,15.24,
2236,百達-KY,386136,312,26929281,69.30,71.00,68.30,71.00,+,1.70,70.80,5,71.00,26,25.45,
2239,英利-KY,75181,61,4453209,59.90,59.90,59.00,59.00,-,0.90,59.00,4,59.10,1,26.70,
2241,艾姆勒,30305028,16672,1476177828,50.00,50.70,46.75,47.35,-,0.85,47.35,16,47.40,2,0.00,
2243,宏旭-KY,235662,211,3227428,14.00,14.00,13.50,13.70,-,0.80,13.70,7,13.80,3,0.00,
2247,汎德永業,86071,301,27907539,325.00,328.00,322.50,322.50,-,5.50,322.00,5,323.00,1,14.42,
2250,IKKA-KY,190153,178,18695021,100.50,100.50,97.40,98.20,-,1.80,98.10,4,98.20,1,24.25,
2254,巨鎧精密-創,353000,107,31858100,90.50,91.40,88.70,90.60, ,0.00,90.30,1,90.60,5,0.00,
2258,鴻華先進-創,158100,100,6974925,44.50,44.50,43.90,43.90,-,0.40,43.90,18,43.95,1,0.00,
2301,光寶科,14736694,9625,1544196173,105.00,106.00,103.00,105.00, ,0.00,104.50,73,105.00,222,16.54,
2302,麗正,127260,100,2204840,17.45,17.50,17.25,17.30, ,0.00,17.25,27,17.30,3,33.27,
2303,聯電,36415724,14747,1896144465,52.10,52.40,51.50,52.40,+,0.20,52.30,357,52.40,1491,11.88,
2305,全友,391374,236,8698727,22.05,22.45,21.85,22.30,+,0.35,22.25,1,22.30,15,106.19,
2308,台達電,7197809,7410,2274324369,316.00,318.00,313.50,316.50,-,2.50,316.00,47,316.50,5,25.50,
2312,金寶,8999629,3219,136679502,15.05,15.40,14.95,15.35,+,0.40,15.30,31,15.35,152,30.10,
2313,華通,21971963,12484,1560294103,71.10,71.80,70.10,71.00,-,1.50,71.00,218,71.10,269,17.62,
2314,台揚,879795,596,26458220,30.55,30.55,30.00,30.05,-,0.10,30.05,7,30.15,18,0.00,
2316,楠梓電,4249661,2619,182163539,42.50,45.25,41.05,44.45,+,1.30,44.40,1,44.45,26,7.68,
2317,鴻海,78843674,44491,13484783543,171.00,173.00,169.00,169.50, ,0.00,169.50,101,170.00,979,16.54,
2321,東訊,6560,18,110316,17.10,17.55,16.50,16.70,-,0.35,16.30,1,16.75,2,0.00,
2323,中環,16827397,4778,219550689,13.00,13.25,12.85,13.15,+,0.30,13.10,130,13.15,102,8.17,
2324,仁寶,10229009,4592,371695687,36.50,36.50,36.10,36.50,+,0.10,36.45,4,36.50,732,20.74,
2327,國巨,1386709,2559,883863307,638.00,642.00,632.00,636.00,+,1.00,636.00,7,637.00,2,15.26,
2328,廣宇,1842845,1210,65283026,35.30,35.65,35.20,35.45,+,0.15,35.45,22,35.50,15,14.65,
2329,華泰,4230743,4269,247271428,59.90,59.90,58.20,58.20,-,0.80,58.20,199,58.30,15,19.46,
2330,台積電,38146948,49327,31315059679,823.00,825.00,818.00,819.00,+,17.00,819.00,59,820.00,746,25.33,
2331,精英,5199488,2175,158347815,30.00,30.95,29.80,30.95,+,1.05,30.90,16,30.95,76,17.01,
2332,友訊,1207106,810,21781605,18.10,18.15,17.95,18.15,+,0.05,18.10,20,18.15,58,19.11,
2337,旺宏,4481577,2344,121120131,27.10,27.20,26.85,27.05,+,0.15,27.00,85,27.05,28,0.00,
2338,光罩,1419944,988,97026009,69.00,69.00,67.80,68.50, ,0.00,68.50,2,68.60,17,39.83,
2340,台亞,1058713,768,39219405,37.15,37.40,36.70,37.30,+,0.10,37.25,5,37.30,1,81.09,
2342,茂矽,321363,344,9988141,30.75,31.25,30.75,31.25,+,0.55,31.20,2,31.25,8,0.00,
2344,華邦電,16102931,6625,409250664,25.50,25.70,25.20,25.45,+,0.15,25.40,165,25.45,197,0.00,
2345,智邦,2934760,3413,1338307570,461.50,463.00,450.00,454.00,-,7.50,453.50,10,454.50,29,27.77,
2347,聯強,5076146,4414,435498871,85.90,86.80,84.30,85.90, ,0.00,85.90,10,86.00,52,18.47,
2348,海悅,3336021,3362,716593191,205.00,221.00,205.00,221.00,+,20.00,221.00,1191,0,0,19.49,
2348A,海悅甲特,4310,8,144541,33.45,33.55,33.45,33.55,+,0.30,33.40,5,33.55,1,0.00,
2349,錸德,3333111,688,25413568,7.55,7.71,7.52,7.66,+,0.13,7.66,15,7.67,4,0.00,
2351,順德,1550874,1107,168352601,107.00,110.50,106.00,109.50,+,3.00,109.00,33,109.50,15,29.05,
2352,佳世達,5699708,3764,229440426,40.50,40.65,40.00,40.20,-,0.20,40.20,56,40.25,2,27.16,
2353,宏碁,18805544,11448,893890205,48.00,48.05,47.10,47.75,-,0.05,47.70,44,47.75,37,25.53,
2354,鴻準,5417118,3831,326333665,60.80,61.10,59.80,60.10,-,0.50,60.10,10,60.20,41,19.58,
2355,敬鵬,1811289,1190,74084583,40.95,41.35,40.35,41.30,+,0.50,41.25,12,41.30,6,15.70,
2356,英業達,33728708,23182,1913692823,57.00,57.30,56.20,56.80,-,0.20,56.80,320,56.90,141,33.22,
2357,華碩,3221794,9306,1499920845,473.00,476.00,459.00,466.00,-,4.50,465.50,3,466.00,3,21.74,
2359,所羅門,15868696,13044,1628939407,104.00,106.00,99.90,104.50,-,1.50,104.00,8,104.50,16,33.60,
2360,致茂,2328255,1766,594800691,257.00,261.00,252.50,255.50,+,2.00,255.50,5,256.50,16,27.09,
2362,藍天,27928123,14308,1309780658,46.00,48.05,45.20,48.05,+,4.35,48.05,16726,0,0,18.41,
2363,矽統,47154141,26572,2622161669,55.50,57.30,53.50,55.70,+,0.50,55.70,21,55.80,59,71.41,
2364,倫飛,83958,141,6910043,82.80,82.90,82.00,82.20,-,0.80,82.20,4,82.30,2,23.42,
2365,昆盈,3374168,1936,68825512,20.70,20.95,20.10,20.15, ,0.00,20.15,35,20.25,22,50.38,
2367,燿華,135847850,44345,4100613761,30.50,31.15,29.15,30.00,+,0.20,29.95,147,30.00,468,0.00,
2368,金像電,5727415,5529,1075021848,189.50,191.00,186.00,187.50,-,5.50,187.00,25,187.50,3,21.14,
2369,菱生,1770501,1023,37102426,21.20,21.25,20.75,21.10,-,0.05,21.05,23,21.10,69,0.00,
2371,大同,91986569,46484,5613079620,63.60,63.70,59.10,61.70,-,2.40,61.70,107,61.80,372,54.60,
2373,震旦行,168402,199,12488397,73.60,74.50,73.60,74.50,+,0.90,74.20,7,74.50,8,15.27,
2374,佳能,45355541,25167,2052513075,42.15,46.50,41.20,46.50,+,4.20,46.50,53583,0,0,27.03,
2375,凱美,265653,296,17120942,65.20,65.20,63.90,64.80,+,0.20,64.70,3,64.80,1,21.11,
2376,技嘉,9745904,10836,3043876601,308.50,316.50,306.00,313.00,+,6.00,312.50,11,313.00,1,41.96,
2377,微星,2776685,2088,457656774,168.50,168.50,163.00,164.50,-,0.50,164.50,1,165.00,23,18.44,
2379,瑞昱,2694048,2657,1420192227,520.00,531.00,520.00,527.00,+,10.00,527.00,9,528.00,31,25.77,
2380,虹光,132189,193,893590,6.85,6.85,6.71,6.79,-,0.06,6.78,1,6.79,17,0.00,
2382,廣達,20104613,16668,5504666209,272.00,276.00,269.50,274.50,+,4.00,274.50,29,275.00,432,26.68,
2383,台光電,3939277,4846,1609586275,415.00,415.50,403.50,412.00,-,4.00,411.50,1,412.00,25,20.30,
2385,群光,2647913,2460,522218141,199.00,200.50,195.00,196.50,-,0.50,196.50,25,197.00,27,18.43,
2387,精元,1308367,1900,81685049,63.50,63.90,61.90,62.20,-,1.00,62.10,12,62.30,17,8.29,
2388,威盛,5784128,4364,653546479,115.00,116.00,111.50,112.00,-,1.50,112.00,139,112.50,34,99.12,
2390,云辰,510039,427,6776041,13.40,13.50,13.15,13.20,-,0.10,13.20,3,13.25,13,0.00,
2392,正崴,13810688,8077,704384165,49.20,52.40,49.00,51.60,+,2.85,51.50,26,51.60,41,16.38,
2393,億光,3334084,3334,228566915,68.80,69.50,67.50,68.70,+,0.50,68.70,12,68.80,7,20.69,
2395,研華,630451,987,221514205,350.00,354.00,349.50,352.00, ,0.00,350.50,1,352.00,6,30.69,
2397,友通,50789,38,3315079,65.40,65.40,65.10,65.30,+,0.10,65.20,1,65.40,1,25.91,
2399,映泰,1098675,592,22206449,20.20,20.35,20.10,20.25,-,0.20,20.20,41,20.25,1,0.00,
2401,凌陽,2733423,1561,78020215,28.40,28.75,28.25,28.65,+,0.55,28.60,73,28.65,15,0.00,
2402,毅嘉,3158092,1878,104862659,33.85,33.90,32.90,32.90,-,0.90,32.90,60,32.95,29,19.02,
2404,漢唐,3701050,6429,1323182574,370.00,370.50,352.00,355.00,-,20.00,355.00,15,356.00,8,14.30,
2405,輔信,2457703,1215,43317107,17.90,17.90,17.50,17.70,-,0.10,17.65,41,17.70,36,147.50,
2406,國碩,44904688,16198,1009537772,22.55,23.20,21.75,22.50,+,0.65,22.40,10,22.50,79,0.00,
2408,南亞科,7863897,3544,506333883,64.50,64.80,64.00,64.40, ,0.00,64.40,111,64.50,88,0.00,
2409,友達,22060096,6280,390172601,17.70,17.80,17.50,17.75,+,0.25,17.75,316,17.80,1420,0.00,
2412,中華電,7730339,3808,973433990,125.50,126.50,125.00,126.50,+,1.00,126.00,112,126.50,1429,26.74,
2413,環科,127065,105,3010899,24.10,24.10,23.60,23.75, ,0.00,23.70,5,23.80,13,28.27,
2414,精技,94620,110,3462778,36.65,36.70,36.50,36.60,-,0.10,36.60,16,36.65,1,15.71,
2415,錩新,131260,198,3743496,29.10,29.10,28.35,28.50,-,0.15,28.50,1,28.55,1,0.00,
2417,圓剛,963836,738,35979919,38.30,38.40,37.05,37.30,-,0.80,37.30,23,37.35,16,3730.00,
2419,仲琦,1083179,701,32949551,29.95,30.70,29.95,30.60,+,0.70,30.55,22,30.60,5,0.00,
2420,新巨,947598,879,54552267,58.40,59.30,56.30,57.80,-,2.00,57.70,12,57.80,12,14.74,
2421,建準,4345040,3695,486898217,114.50,114.50,110.50,112.00,-,2.50,111.50,45,112.00,76,22.13,
2423,固緯,519964,452,22086658,42.20,43.00,41.90,42.65,+,0.45,42.60,8,42.70,7,14.46,
2424,隴華,13336,13,374598,28.30,28.30,28.00,28.00, ,0.00,28.00,2,28.20,2,0.00,
2425,承啟,422306,350,16042578,38.60,38.60,37.75,38.00,-,0.65,38.00,6,38.05,1,22.89,
2426,鼎元,348769,339,6019146,17.45,17.45,17.20,17.25,-,0.20,17.20,41,17.30,15,0.00,
2427,三商電,2795178,1993,79829353,28.95,29.10,28.35,28.70,-,0.40,28.60,2,28.70,2,22.42,
2428,興勤,316746,398,53162256,171.00,171.00,166.50,167.00,-,3.50,167.00,12,167.50,3,15.95,
2429,銘旺科,15000,12,286900,19.10,19.20,19.10,19.15,-,0.05,19.15,1,19.20,18,0.00,
2430,燦坤,87460,238,3205517,36.40,36.80,36.40,36.70,+,0.50,36.65,2,36.70,11,19.11,
2431,聯昌,427406,261,5196200,12.25,12.30,12.10,12.10,-,0.35,12.05,26,12.10,1,0.00,
2432,倚天酷碁-創,12028,9,472092,39.25,39.85,39.05,39.20,-,0.35,39.00,3,39.70,1,19.60,
2433,互盛電,49733,50,2640734,53.50,53.50,52.90,53.20,-,0.30,53.10,5,53.20,1,15.69,
2434,統懋,62438,47,2111770,34.10,34.45,33.60,33.65,-,0.45,33.65,1,33.75,1,47.39,
2436,偉詮電,588880,450,35338238,60.20,60.30,59.60,60.00,-,0.20,60.00,4,60.20,3,41.10,
2438,翔耀,205534,147,4498755,21.65,22.35,21.65,21.75,+,0.30,21.70,2,21.85,10,0.00,
2439,美律,1668877,1592,203922007,124.00,124.00,121.00,122.50,-,2.50,122.50,34,123.00,64,16.58,
2440,太空梭,1065580,580,18290797,17.55,17.70,16.60,17.15,-,0.10,17.15,29,17.20,6,0.00,
2441,超豐,539184,444,33501926,62.70,62.70,61.90,62.20,-,0.20,62.10,7,62.20,18,16.37,
2442,新美齊,2808969,1563,80132479,27.85,29.15,27.75,28.65,+,0.75,28.65,35,28.70,10,17.26,
2444,兆勁,1712951,621,20606696,11.25,12.30,11.25,12.30,+,1.10,12.30,156,0,0,0.00,
2449,京元電子,13591140,10208,1159823046,87.00,87.00,84.50,85.40,-,0.60,85.30,13,85.40,8,17.36,
2450,神腦,197600,168,7809824,39.60,39.65,39.45,39.55,+,0.10,39.45,13,39.55,3,15.88,
2451,創見,2065264,2458,209131409,102.50,102.50,100.00,101.50, ,0.00,101.50,2,102.00,115,17.00,
2453,凌群,425618,556,24629742,58.30,58.40,57.30,58.40,+,0.70,58.30,5,58.40,10,20.93,
2454,聯發科,4261629,7002,4724340848,1115.00,1120.00,1100.00,1115.00,+,20.00,1110.00,39,1115.00,485,23.06,
2455,全新,1836957,1480,251860226,136.00,139.00,134.00,137.50,+,2.00,137.50,46,138.50,7,40.32,
2457,飛宏,2955314,2195,143261001,48.40,49.10,47.80,49.00,+,0.55,49.00,1,49.05,9,74.24,
2458,義隆,1202795,1207,185114712,156.00,156.50,153.00,153.50,-,1.50,153.00,155,153.50,1,17.44,
2459,敦吉,111170,135,7964051,71.90,71.90,71.50,71.60,-,0.30,71.60,5,71.80,2,12.37,
2460,建通,303792,359,9590548,32.15,32.15,31.30,31.65,-,0.45,31.60,2,31.65,2,0.00,
2461,光群雷,1321683,669,33440792,25.35,25.65,25.00,25.60,+,0.35,25.55,31,25.60,11,41.97,
2462,良得電,289034,214,9774246,33.75,34.10,33.60,34.00,+,0.25,33.95,3,34.00,1,17.62,
2464,盟立,3017774,2595,145173391,48.80,49.15,47.70,48.15,-,0.90,48.05,2,48.15,1,53.50,
2465,麗臺,1761906,1619,203796554,117.00,118.00,114.00,115.00,-,3.50,114.50,107,115.00,9,0.00,
2466,冠西電,16002,15,590370,37.00,37.00,36.50,36.50,-,0.50,36.50,1,36.80,1,202.78,
2467,志聖,2039850,1975,249813822,127.50,127.50,120.50,121.50,-,4.50,121.00,22,121.50,5,34.42,
2468,華經,278385,270,7487382,26.80,27.35,26.60,26.80,+,0.45,26.80,1,26.85,4,23.93,
2471,資通,259564,367,14659641,57.00,57.00,56.20,56.50,-,0.80,56.50,10,56.60,2,15.44,
2472,立隆電,1545231,1378,119498390,78.10,78.50,76.30,77.80,-,0.30,77.60,2,77.80,14,12.90,
2474,可成,5444646,10354,1259792994,224.50,237.00,224.50,229.50,+,7.50,229.50,1,230.00,60,12.16,
2476,鉅祥,9952073,6791,804734013,81.50,82.60,79.00,80.50,+,1.30,80.40,58,80.50,4,19.44,
2477,美隆電,160698,121,3461795,21.20,21.75,21.20,21.60,+,0.40,21.60,10,21.65,6,90.00,
2478,大毅,218397,263,10772951,49.20,49.55,48.95,49.30,+,0.35,49.25,5,49.30,1,17.00,
2480,敦陽科,112016,206,14125585,126.50,126.50,125.50,126.00,-,0.50,126.00,12,126.50,11,17.24,
2481,強茂,612524,515,34061259,55.50,55.90,55.40,55.70,+,0.30,55.60,25,55.70,3,25.91,
2482,連宇,5909960,3100,198603530,33.00,34.45,32.50,34.45,+,3.10,34.45,20177,0,0,17.22,
2483,百容,53135,42,1275468,24.05,24.10,23.95,24.00,-,0.05,23.95,3,24.00,1,50.00,
2484,希華,225200,207,7197555,32.00,32.10,31.70,32.05,+,0.05,32.00,15,32.05,2,24.10,
2485,兆赫,3878749,2128,79645743,19.90,20.80,19.90,20.45,+,0.85,20.45,14,20.50,91,0.00,
2486,一詮,28799477,17454,2357391385,84.80,85.40,80.20,80.80,-,3.20,80.80,12,80.90,22,102.28,
2488,漢平,540387,518,25344349,47.05,47.10,46.60,47.00,-,0.40,47.00,1,47.10,4,10.11,
2489,瑞軒,13722471,4436,219537085,15.95,16.30,15.70,16.05,+,0.35,16.00,68,16.05,42,25.89,
2491,吉祥全,118025,92,1735890,14.65,14.85,14.55,14.70,+,0.25,14.70,1,14.80,10,32.67,
2492,華新科,1549141,1290,176607053,114.00,115.00,113.00,114.50,+,1.50,114.00,23,114.50,32,23.85,
2493,揚博,489697,594,44629940,90.50,92.30,90.50,90.70,-,1.50,90.70,8,90.80,5,15.40,
2495,普安,2266139,1149,50222226,22.00,22.55,21.65,22.45,+,0.85,22.45,9,22.50,12,20.79,
2496,卓越,144078,191,10841740,74.00,76.00,73.80,75.10,+,1.40,75.10,1,75.20,1,12.45,
2497,怡利電,524410,416,28247866,54.80,54.80,53.30,54.30,-,0.90,54.30,7,54.40,2,26.62,
2498,宏達電,4948941,2543,208716003,41.95,42.50,41.80,42.00,+,0.40,42.00,156,42.10,2,0.00,
2501,國建,23571676,11604,826446040,35.05,35.65,34.20,35.20,+,0.30,35.20,97,35.25,5,18.82,
2504,國產,7426159,5048,347745396,46.90,47.50,45.80,46.50,-,0.25,46.50,37,46.60,3,15.50,
2505,國揚,1016288,1023,29960994,30.00,30.00,29.15,29.45,-,0.25,29.35,5,29.45,10,40.90,
2506,太設,2839784,1215,32608532,11.90,11.90,11.30,11.45,-,0.20,11.40,42,11.45,29,0.00,
2509,全坤建,1690872,1142,38504013,22.80,23.20,22.40,22.80, ,0.00,22.75,22,22.80,9,0.00,
2511,太子,4236297,1437,52437740,12.60,12.60,12.20,12.40,-,0.05,12.35,34,12.40,121,36.47,
2514,龍邦,1768010,769,31360150,17.80,18.00,17.50,17.85,-,0.05,17.85,19,17.90,4,7.23,
2515,中工,27435827,7826,438565627,16.20,16.25,15.75,16.05,-,0.10,16.05,21,16.10,210,39.15,
2516,新建,1299764,496,15536031,11.95,12.30,11.75,11.85,+,0.05,11.80,25,11.85,5,16.46,
2520,冠德,17615641,11101,991644928,56.30,57.60,54.30,56.80,-,0.10,56.70,97,56.80,115,11.52,
2524,京城,1245888,935,65506963,52.00,54.40,51.10,53.60,+,1.10,53.50,21,53.60,7,44.67,
2527,宏璟,3927424,2612,169301606,42.45,44.35,41.65,43.70,+,1.05,43.70,9,43.75,1,19.68,
2528,皇普,627440,707,30686342,48.65,49.65,48.15,49.30,+,0.65,49.20,1,49.30,2,0.00,
2530,華建,1392475,907,67335543,47.20,49.40,46.65,48.60,+,1.00,48.60,4,48.75,13,57.18,
2534,宏盛,3644411,1990,94329929,26.40,26.40,25.40,26.00,-,0.30,25.95,3,26.00,65,23.64,
2535,達欣工,996237,1205,54306024,55.20,55.20,53.70,54.70,-,0.40,54.70,4,54.90,1,12.29,
2536,宏普,898616,668,31849720,35.80,36.30,35.10,35.40,-,0.70,35.35,4,35.40,4,36.88,
2537,聯上發,13080705,4139,211538164,16.80,16.80,15.85,16.10,-,0.80,16.05,144,16.10,2,0.00,
2538,基泰,3499055,1062,58655175,16.75,16.95,16.50,16.95,+,0.60,16.90,33,16.95,86,18.03,
2539,櫻花建,1423569,1209,93443152,65.50,67.20,64.30,66.90,+,1.20,66.90,3,67.00,1,31.12,
2540,愛山林,2970609,2588,485881648,162.00,167.50,160.00,164.00, ,0.00,164.00,7,165.00,2,42.60,
2542,興富發,7195096,3972,327631399,45.25,46.25,44.70,46.10,+,0.90,46.05,89,46.10,58,34.66,
2543,皇昌,4683619,2897,235611651,51.00,51.70,49.00,50.40,-,1.60,50.40,15,50.50,4,23.44,
2545,皇翔,3927820,2478,228915227,57.20,59.90,56.10,59.60,+,2.40,59.60,24,59.70,4,25.69,
2546,根基,2383529,2778,237566184,103.00,103.50,97.90,99.00,-,9.50,99.00,32,99.10,7,12.66,
2547,日勝生,10082264,2642,109595661,11.15,11.30,10.65,10.80,-,0.45,10.80,185,10.85,145,0.00,
2548,華固,5626609,5416,894457727,153.00,162.50,151.00,161.00,+,7.00,160.50,34,161.00,23,19.19,
2597,潤弘,577632,661,97941733,169.00,172.50,165.00,172.00,+,2.00,172.00,8,172.50,21,16.72,
2601,益航,12265010,3953,103054213,8.25,8.55,8.12,8.34,+,0.14,8.34,122,8.35,3,0.00,
2603,長榮,156530435,77322,32231545625,201.00,210.00,201.00,205.50,+,12.00,205.50,635,206.00,309,12.31,
2605,新興,71307479,30418,2048539380,28.35,29.45,28.05,28.20,+,0.75,28.15,204,28.20,15,24.52,
2606,裕民,73489149,41899,4613738216,62.20,65.50,60.20,60.20,-,1.10,60.20,101,60.30,9,15.72,
2607,榮運,19212915,11347,670847096,35.10,36.30,33.90,33.95,-,0.20,33.95,61,34.00,3,13.31,
2608,嘉里大榮,3061384,2280,136886001,44.25,45.80,43.75,44.05,+,0.90,44.05,2,44.10,15,12.14,
2609,陽明,278967888,88494,18487163535,65.60,66.60,64.20,66.60,+,6.00,66.60,29213,0,0,21.62,
2610,華航,179910648,50473,4118693177,22.80,23.30,22.30,23.00,+,0.35,22.95,177,23.00,549,16.20,
2611,志信,16189978,8624,475791911,29.85,30.30,28.60,28.70,-,0.35,28.70,145,28.75,4,11.57,
2612,中航,8484719,5544,434926801,50.90,53.60,50.10,50.10,+,0.10,50.10,58,50.20,2,30.18,
2613,中櫃,8263883,2866,226806295,27.50,27.50,26.55,27.50,+,2.50,27.50,744,0,0,38.73,
2614,東森,266196,418,5211094,19.55,19.65,19.50,19.60,+,0.05,19.55,6,19.60,30,0.00,
2615,萬海,133102328,56672,9232557003,69.00,70.10,67.00,70.10,+,6.30,70.10,43442,0,0,0.00,
2616,山隆,150220,465,4045241,26.95,27.00,26.90,26.90,-,0.05,26.90,7,26.95,11,56.04,
2617,台航,27459031,14035,1067033075,38.50,40.25,37.75,37.80,-,0.45,37.80,275,37.85,8,8.49,
2618,長榮航,195728029,66731,7108511757,36.40,36.80,35.80,36.40,-,1.20,36.35,686,36.40,350,9.01,
2630,亞航,2822919,1980,111845503,40.65,40.65,39.35,39.45,-,0.90,39.40,66,39.45,27,89.66,
2633,台灣高鐵,4646634,1961,141535522,30.35,30.55,30.35,30.50,+,0.15,30.45,66,30.50,34,21.94,
2634,漢翔,10756455,6290,577186050,54.80,54.90,53.20,53.30,-,1.20,53.30,83,53.40,24,20.19,
2636,台驊投控,18379299,11318,2136133357,113.00,119.50,112.00,115.50,+,6.50,115.50,195,116.00,90,10.67,
2637,慧洋-KY,33138178,21183,2512499108,74.00,78.60,73.30,73.80,+,0.80,73.80,36,73.90,39,11.27,
2642,宅配通,175245,255,6799148,38.35,39.75,38.35,38.95,+,0.95,38.90,5,39.00,2,39.34,
2645,長榮航太,908983,943,102049658,113.00,113.50,111.50,111.50,-,1.50,111.50,69,112.00,11,20.46,
2701,萬企,497013,191,6505486,13.20,13.20,13.00,13.00,-,0.10,13.00,95,13.05,16,24.53,
2702,華園,59493,179,1178554,19.80,19.85,19.75,19.80, ,0.00,19.75,20,19.85,1,123.75,
2704,國賓,1996329,1834,140686787,72.10,72.50,69.50,69.60,-,3.90,69.60,27,69.80,18,51.94,
2705,六福,834639,626,16872689,20.50,20.50,20.10,20.20,-,0.25,20.15,16,20.20,7,0.00,
2706,第一店,480552,281,7557709,15.75,15.80,15.65,15.65,-,0.10,15.65,4,15.70,12,26.08,
2707,晶華,622512,1947,149597781,242.50,242.50,238.00,240.00,-,3.00,239.50,10,241.00,5,20.67,
2712,遠雄來,26000,16,797000,30.90,30.90,30.60,30.85, ,0.00,30.75,1,30.90,1,65.64,
2722,夏都,377231,359,22635256,61.50,61.50,59.50,60.00,-,1.70,60.00,3,60.10,2,84.51,
2723,美食-KY,889848,894,82921011,92.00,93.60,91.80,93.40,+,1.60,93.30,12,93.40,9,25.11,
2727,王品,366045,850,86703248,237.00,238.50,236.00,236.00,-,1.00,236.00,78,236.50,13,14.78,
2731,雄獅,5678010,7837,906410586,164.50,164.50,154.50,160.00,+,2.00,160.00,5,160.50,22,9.18,
2739,寒舍,3512263,3537,230583224,68.00,68.70,64.10,64.60,-,4.80,64.60,24,64.70,45,13.16,
2748,雲品,813408,1370,59448805,75.00,75.00,72.60,72.90,-,1.70,72.90,4,73.10,9,22.50,
2753,八方雲集,587752,1826,101399215,172.50,174.50,170.50,174.50, ,0.00,174.00,6,174.50,7,20.95,
2762,世界健身-KY,262726,299,25062359,96.50,96.60,94.90,95.20,-,1.20,95.20,11,95.30,11,30.22,
2801,彰銀,14005638,3094,259485567,18.60,18.65,18.45,18.55,-,0.05,18.50,159,18.55,1502,15.46,
2809,京城銀,7626717,6694,443335007,59.30,59.30,55.80,59.00,-,0.80,58.90,18,59.00,38,8.87,
2812,台中銀,3929006,1726,70964251,18.15,18.15,17.95,18.05, ,0.00,18.00,783,18.05,94,13.78,
2816,旺旺保,1015797,926,34948382,35.50,35.50,33.90,34.25,-,0.60,34.20,22,34.25,18,5.45,
2820,華票,1961249,654,30094363,15.45,15.45,15.25,15.30,-,0.20,15.30,234,15.35,50,16.81,
2832,台產,814869,455,23600769,28.80,29.15,28.70,29.05,+,0.30,29.00,16,29.10,27,9.25,
2834,臺企銀,19972576,5102,342092440,17.20,17.25,17.05,17.10, ,0.00,17.05,668,17.10,1316,14.13,
2836,高雄銀,2197711,681,25835012,11.80,11.80,11.70,11.75, ,0.00,11.75,11,11.80,855,25.54,
2836A,高雄銀甲特,4174,5,87880,21.20,21.20,21.00,21.00,-,0.15,21.00,6,21.15,4,0.00,
2838,聯邦銀,1297873,541,20304312,15.60,15.70,15.60,15.65, ,0.00,15.65,349,15.70,397,14.36,
2838A,聯邦銀甲特,16186,9,864332,53.40,53.40,53.40,53.40, ,0.00,53.30,36,53.40,2,0.00,
2845,遠東銀,5480769,1576,85389150,15.65,15.65,15.45,15.65,+,0.05,15.60,11,15.65,247,15.19,
2849,安泰銀,39237,100,556900,14.15,14.25,14.15,14.20,-,0.10,14.20,20,14.25,24,13.92,
2850,新產,809396,990,73740103,92.00,92.00,90.30,90.90,-,1.10,90.90,5,91.00,61,9.86,
2851,中再保,5716682,2573,163490414,28.70,28.95,28.25,28.40,-,0.05,28.35,28,28.40,22,9.07,
2852,第一保,2275632,1129,57713824,25.85,25.85,25.05,25.30,+,0.25,25.25,51,25.30,20,9.34,
2855,統一證,3503788,2051,91661210,26.50,26.50,26.05,26.20,-,0.35,26.15,34,26.20,7,9.19,
2867,三商壽,30783908,5481,183471903,5.90,6.05,5.83,6.00,+,0.14,5.99,241,6.00,378,0.00,
2880,華南金,25438149,8246,663572093,26.20,26.20,25.90,26.20,-,0.05,26.15,4,26.20,877,16.58,
2881,富邦金,18336568,11428,1309334413,72.00,72.00,70.90,71.50,-,0.30,71.40,17,71.50,509,15.82,
2881A,富邦特,27521,19,1711755,62.20,62.20,62.20,62.20, ,0.00,62.10,82,62.20,52,0.00,
2881B,富邦金乙特,35329,19,2095140,59.30,59.40,59.20,59.40, ,0.00,59.20,31,59.40,15,0.00,
2881C,富邦金丙特,14034,52,758945,54.10,54.20,54.10,54.10, ,0.00,54.10,4,54.20,11,0.00,
2882,國泰金,56416310,23571,3126096001,56.30,56.40,54.70,55.10,-,0.40,55.10,535,55.20,275,17.55,
2882A,國泰特,77060,49,4663414,60.50,60.60,60.40,60.40,-,0.10,60.40,26,60.50,24,0.00,
2882B,國泰金乙特,31940,25,1896050,59.40,59.50,59.10,59.50, ,0.00,59.10,3,59.50,53,0.00,
